principal,total_owing_at_issue,employee_count,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,total_paid,payment_count,paid_late
0.026084050463697883,0.026105527262951955,0.0006232250774953501,0.028651438530114922,0.028651438530114922,0.7129834883672751,0.0,0.0,0
0.02369454423928482,0.02442539464448394,5e-08,0.02697569803901124,0.02697569803901124,0.7142472394290331,0.0,0.0,0
0.013526610410226418,0.013971236129571829,0.0,0.016548868316588344,0.016548868316588344,0.7104559862437589,0.026476651215995614,0.05,0
0.022474726376472555,0.022722860257769678,0.0,0.02527761434135951,0.02527761434135951,0.712548426526342,0.0,0.0,0
0.027955551842259167,0.027987275795636132,0.0006232250774953501,0.030528267880151044,0.030528267880151044,0.7135635708218525,0.0,0.0,0
0.03353663631046871,0.03357278334503203,0.0006232250774953501,0.03609917404613128,0.03609917404613128,0.7152209492635024,0.0,0.0,0
0.026084050463697883,0.026105527262951955,0.0006232250774953501,0.028651438530114922,0.028651438530114922,0.7129834883672751,0.0,0.0,0
0.6240287409140279,0.6240535252915963,2.4999999999999998e-06,0.6250363077106407,0.6250363077106407,0.8892456856367441,1.0,0.8,0
0.6156738240454508,0.6157051329918308,2.4999999999999998e-06,0.6167097394037343,0.6167097394037343,0.8868010524353105,0.9866782645996925,0.6000000000000001,0
0.6240287409140279,0.6240535252915963,2.4999999999999998e-06,0.6250363077106407,0.6250363077106407,0.8892456856367441,0.0,0.0,0
0.03509065084802406,0.03547693364596245,5e-08,0.03799834660271545,0.03799834660271545,0.7166504381694255,0.0,0.0,0
0.07620519675829227,0.07698741020624561,3e-07,0.07940030833625036,0.07940030833625036,0.7298680312415836,0.0,0.0,0
0.06090734397192748,0.06097761316626592,0.0,0.0634323633899113,0.0634323633899113,0.7233835380886283,0.0,0.0,0
0.05589439385078118,0.056497259517017874,1e-07,0.05896372208030149,0.05896372208030149,0.7233835380886283,0.0,0.0,0
0.07080792046119141,0.07221583356979644,1e-07,0.07464120534151591,0.07464120534151591,0.730013051855228,0.0,0.0,0
0.09850446988052469,0.09857524753953911,1.5e-07,0.10093171171305365,0.10093171171305365,0.7344672564171622,0.0,0.0,0
0.0818948951457933,0.08196060275691094,5e-08,0.08436050018991727,0.08436050018991727,0.7295572727837742,0.0,0.0,0
0.021639234689614838,0.02165504263803223,5e-08,0.024212588162569174,0.024212588162569174,0.7116575856139551,0.0,0.0,0
0.026084050463697883,0.026889589151570366,0.0006232250774953501,0.0,0.0,0.6332843025544346,0.0,0.0,0
0.01575737321413652,0.015927657223076812,1e-07,0.018500175021784627,0.018500175021784627,0.7103524000911559,0.0,0.0,0
0.03202439635725624,0.032684179871264506,0.0006232250774953501,0.0,0.0,0.6185543516542709,0.0,0.0,0
0.028749268944773997,0.02935378365865679,4.9999999999999996e-06,0.031891203479582034,0.031891203479582034,0.7153866871076674,0.0,0.0,0
0.03784777341465452,0.0378963246165564,0.0006232250774953501,0.04041141290990475,0.04041141290990475,0.7165261347863018,0.0,0.0,0
0.1524521681009274,0.15251870547648563,5e-08,0.1547341530807558,0.1547341530807558,0.7503573722264808,0.2475602635749437,0.4,0
0.15641239869663298,0.15647635119998807,5e-08,0.15868145290424449,0.15868145290424449,0.7515175371356357,0.0,0.0,0
0.043362018547915444,0.04466912588300303,0.0006232250774953501,0.04716650902293158,0.04716650902293158,0.7216432907248959,0.0,0.0,0
0.039184560113626865,0.03923296345524873,1e-07,0.041744557567271676,0.041744557567271676,0.7169197621661936,0.0,0.0,0
0.04795722282563288,0.04802192386385699,5e-08,0.05051054226962293,0.05051054226962293,0.7195508504423128,0.08081217306340335,0.05,0
0.05231013451416158,0.052382801415791755,5e-08,0.054860019810976476,0.054860019810976476,0.7208560359651122,0.0,0.0,0
0.04463196591193917,0.04512462850400992,0.0,0.047620820889408576,0.047620820889408576,0.7197580227475191,0.0,0.0,0
0.060264015373047035,0.06033542914320704,0.0,0.053027876874036456,0.0627918581355339,0.7231970830139427,0.0,0.0,1
0.03475645417328097,0.03581296016965606,0.0,0.03833349470093618,0.03833349470093618,0.7184114027636785,0.0,0.0,0
0.039184560113626865,0.0399946235756209,5e-08,0.04250422658990534,0.04250422658990534,0.7190329196792973,0.0,0.0,0
0.022474726376472555,0.022491375319225196,0.0006232250774953501,0.025046734540363005,0.025046734540363005,0.7119061923802026,0.0,0.0,0
0.022775503383741333,0.022797532818590482,0.0006232250774953501,0.025352091696519675,0.025352091696519675,0.7120097785328058,0.0,0.0,0
0.05589439385078118,0.056497259517017874,5e-08,0.05896372208030149,0.05896372208030149,0.7233835380886283,0.0,0.0,0
0.05313727128415072,0.05321166684090264,1e-07,0.05568671845325429,0.05568671845325429,0.7211046427313597,0.0,0.0,0
0.025407302197343135,0.02543347421556475,0.0,0.027981142333673447,0.027981142333673447,0.7127970332925895,0.0,0.0,0
0.02066170941599131,0.021304081602174466,0.0006232250774953501,0.023862544593316402,0.023862544593316402,0.7131077917503988,0.0,0.0,0
0.11406968000668394,0.11519735957824938,5e-08,0.0,0.11751037097170607,0.7419876110961486,0.0,0.0,1
0.1352661041022642,0.13533654923161936,0.0,0.13759691365840218,0.13759691365840218,0.7453023679794485,0.220142273274311,0.1,0
0.16450831314228423,0.16457085679296288,0.0,0.1667547982036062,0.1667547982036062,0.7539000186455075,0.0,0.0,0
0.0340880608237948,0.03512597261010469,0.0006232250774953501,0.03764830303346268,0.03764830303346268,0.718162795997431,0.0,0.0,0
0.18824463196591193,0.1934990068549411,1e-07,0.19560732559265356,0.19560732559265356,0.7753009177733121,0.0,0.0,0
0.18036594535884368,0.18541196851804836,1e-07,0.18754142802880786,0.18754142802880786,0.7724005055004247,0.3000488543069242,0.05,0
0.030495446570306624,0.03142968084947505,0.0006232250774953501,0.0,0.01371128108498611,0.6660796784685823,0.0,0.0,1
0.034848358258835324,0.03488702041547813,5e-08,0.0,0.03580871236100664,0.71513808034142,0.0,0.0,1
0.10459520427771744,0.10466852850251647,1e-07,0.107009063894123,0.107009063894123,0.7362696554724565,0.0,0.0,0
0.044289414320327514,0.04434803387147359,5e-08,0.04684625639574288,0.04684625639574288,0.7184528372247198,0.0,0.0,0
0.034965327094995405,0.03500649651279141,5e-08,0.037529139265206415,0.037529139265206415,0.7156560111044356,0.0,0.0,0
0.03492355251065252,0.03496916023238101,1e-07,0.03749190058762634,0.03749190058762634,0.7156560111044356,0.05998355635523039,0.65,0
0.03816526025566045,0.038217416628085844,1e-07,0.040731665537093446,0.040731665537093446,0.7166297209389049,0.0,0.0,0
0.13973598462695297,0.13980943562478532,1e-07,0.14205810723249596,0.14205810723249596,0.7466282707327685,0.0,0.0,0
0.08887125073105523,0.08894248719365581,5e-08,0.09132413289739255,0.09132413289739255,0.7316289958358366,0.0,0.0,0
0.03410477065753195,0.034812347854657325,1e-07,0.03733549814178999,0.03733549814178999,0.7172512378545236,0.0,0.0,0
0.0683599298186983,0.06842993473618184,1e-07,0.07086520343489562,0.07086520343489562,0.7255795645238144,0.11337773911800103,0.25,0
0.07545325424012031,0.07552382801415791,1e-07,0.07794055217511116,0.07794055217511116,0.7276720048063975,0.0,0.0,0
0.058776840170440305,0.060522110545259036,1e-07,0.0,0.0629780515234343,0.7274026808096293,0.0,0.0,1
0.0418080040103601,0.043071133081437896,1e-07,0.0,0.04557269362250408,0.7210632082703184,0.0,0.0,1
0.08334029576405715,0.0841933123254529,2.5e-07,0.08658737310920615,0.08658737310920615,0.7321676438293729,0.13853174934165843,0.15000000000000002,0
0.05589439385078118,0.056497259517017874,2.5e-07,0.05896372208030149,0.05896372208030149,0.7233835380886283,0.0,0.0,0
0.041891553179045866,0.04234680924147612,0.0006232250774953501,0.044850263277450494,0.044850263277450494,0.7188464646046117,0.0,0.0,0
0.13218313977775922,0.1359189952060216,1e-07,0.13817783702865144,0.13817783702865144,0.7545629700221674,0.22107169667433244,0.9,0
0.13480658367449244,0.1386146746516525,1e-07,0.14086646954993334,0.14086646954993334,0.7555366798566368,0.0,0.0,0
0.02757122566630462,0.027867799698322857,5e-08,0.03040910411189478,0.03040910411189478,0.7141850877374712,0.0,0.0,0
0.06358091736987218,0.06425573858629907,0.005,0.06670191928144248,0.06670191928144248,0.7258488885205826,0.0,0.0,0
0.04098922215723953,0.04104003942711211,0.0006232250774953501,0.026417117875310012,0.04354690956214763,0.7174584101597299,0.0,0.0,1
0.023310218063330272,0.023327708000418168,5e-08,0.025880880918156837,0.025880880918156837,0.7121547991464501,0.0,0.0,0
0.022474726376472555,0.022722860257769678,1e-07,0.02527761434135951,0.02527761434135951,0.712548426526342,0.0,0.0,0
0.06842676915364693,0.06849714004092056,0.0,0.07093223305453977,0.07093223305453977,0.7256002817543351,0.0,0.0,0
0.043362018547915444,0.04384026045789214,0.0006232250774953501,0.04633981038065377,0.04633981038065377,0.7193436781371066,0.0,0.0,0
0.08513660289080124,0.08998790304514703,5e-08,0.09236681586963484,0.09236681586963484,0.743790010151443,0.0,0.0,0
0.17215306207703235,0.17221732702101286,0.0006232250774953501,0.0,0.0,0.2710849613623651,0.0,0.0,0
0.13651934163255075,0.13658358099732673,0.0006232250774953501,0.1388406854895769,0.1388406854895769,0.7456545608982991,0.22213219260512612,0.05,0
0.05589439385078118,0.05596708433519019,1.5e-07,0.05843493285866433,0.05843493285866433,0.721912614721664,0.0,0.0,0
0.08095914445651266,0.08558222195671979,5e-08,0.08797265191518519,0.08797265191518519,0.7419254594045868,0.0,0.0,0
0.05378059988303116,0.05385385086396153,5e-08,0.0563272237076317,0.0563272237076317,0.7212910978060453,0.0901183227482335,0.6000000000000001,0
0.05942016876932074,0.059491629205931984,5e-08,0.0,0.0,0.5506225527771448,0.0,0.0,0
0.04795722282563288,0.04894039636195283,5e-08,0.05142661373809294,0.05142661373809294,0.7220990697963496,0.0,0.0,0
0.03240036761634221,0.03275138517600323,5e-08,0.03527992313936948,0.03527992313936948,0.7157595972570386,0.0,0.0,0
0.03213301027654775,0.03248256395704834,3.5e-07,0.035011804660792886,0.035011804660792886,0.7156767283349562,0.0,0.0,0
0.02828139360013368,0.028592123538284622,1e-07,0.0,0.0,0.6278356709275104,0.0,0.0,0
0.025540980867240368,0.02582177153183291,1e-07,0.0283684245805063,0.0283684245805063,0.713542853591332,0.04538684270104739,0.05,0
0.2898320661709416,0.28988634836243077,2e-07,0.29174269563339267,0.29174269563339267,0.7908181234332594,0.0,0.0,0
0.027738324003676165,0.027763258113173733,1.5e-07,0.030304835814670552,0.030304835814670552,0.7134807018997701,0.0,0.0,0
0.09411813852452168,0.09419196821935812,0.0,0.09655989096515205,0.09655989096515205,0.7331827881248835,0.0,0.0,0
0.09618180299106024,0.09714900162786183,3e-07,0.09950919422949453,0.09950919422949453,0.7362696554724565,0.0,0.0,0
0.14362102097084134,0.1436849415313849,2.5e-07,0.14592348196530847,0.14592348196530847,0.7477470011808821,0.0,0.0,0
0.08095914445651266,0.08103466300273302,5e-08,0.08343698098593123,0.08343698098593123,0.7293086660175268,0.0,0.0,0
0.028949786949619846,0.029555399572872953,0.0006232250774953501,0.032092292338514475,0.032092292338514475,0.7154488387992293,0.0,0.0,0
0.24805748182805581,0.25493958989829596,5e-08,0.25688729341843614,0.25688729341843614,0.7974476371998591,0.4109957937633307,0.1,0
0.24805748182805581,0.25493958989829596,5e-08,0.0,0.0,0.14502061364436802,0.0,0.0,1
0.03105522600050129,0.03109365432578145,1e-07,0.03362652585481385,0.03362652585481385,0.7144958461952806,0.0,0.0,0
0.030771158826969666,0.03171343658059409,1e-07,0.034244687902643206,0.034244687902643206,0.7169197621661936,0.0,0.0,0
0.01710251482997744,0.01728669783001538,7.5e-07,0.019855662885699604,0.019855662885699604,0.710787461932089,0.0,0.0,0
0.02369454423928482,0.02371600531668633,0.0006232250774953501,0.026268163164989686,0.026268163164989686,0.7122791025295738,0.0,0.0,0
0.030829643245049707,0.031168326886602246,1e-07,0.03370100320997401,0.03370100320997401,0.7152623837245436,0.0,0.0,0
0.04503300192163088,0.04638659478188145,0.0006232250774953501,0.04887948819161534,0.04887948819161534,0.7222648076405146,0.0,0.0,0
0.04386331356003007,0.04392240027479502,5e-08,0.046421735471329946,0.046421735471329946,0.718328533841596,0.0,0.0,0
0.2087810176288746,0.2088367508475336,1e-07,0.21090497434255115,0.21090497434255115,0.76693115664298,0.33742835694624834,0.05,0
0.21907427521096165,0.219134096984722,1e-07,0.2211754016191377,0.2211754016191377,0.7699765895295116,0.0,0.0,0
0.11109532960147046,0.11219552263325318,4.5e-06,0.0,0.0016385018135235982,0.44527543557977173,0.0,0.0,1
0.02066170941599131,0.021102465687958302,1.5e-07,0.02366145573438396,0.02366145573438396,0.712548426526342,0.0,0.0,0
0.48918873757206116,0.4892322167296405,1e-07,0.4905674429689653,0.4905674429689653,0.8495514719592285,0.0,0.0,0
0.01854791544824129,0.018556131363968997,0.0006232250774953501,0.021121777923422385,0.021121777923422385,0.7107253102405271,0.0,0.0,0
0.06257832734564292,0.06265774578473395,5e-08,0.06510810388101498,0.06510810388101498,0.7239014688516439,0.0,0.0,0
0.07587100008354918,0.0759419943547544,1.5e-07,0.07835762536400807,0.07835762536400807,0.7277963081895212,0.0,0.0,0
0.014119809507895395,0.0150315864932272,0.0006232250774953501,0.0,0.009160714684700118,0.6898837763367793,0.0,0.0,1
0.052719525440721865,0.05380158007138697,0.0,0.05627508955901958,0.05627508955901958,0.7237771654685201,0.0,0.0,0
0.0249812014370457,0.026508759091384282,5e-08,0.029053616247979804,0.029053616247979804,0.7168368932441112,0.0,0.0,0
0.16933745509232184,0.1709628279992234,5e-08,0.1731300598053162,0.1731300598053162,0.759659408730241,0.0,0.0,0
0.030495446570306624,0.030533610119625444,0.0006232250774953501,0.0,0.03306794569111262,0.7143301083511157,0.0,0.0,1
0.039184560113626865,0.03923296345524873,5e-08,0.041744557567271676,0.041744557567271676,0.7169197621661936,0.0,0.0,0
0.16450831314228423,0.16608670977762513,2e-07,0.16826668851335752,0.16826668851335752,0.7581056164411941,0.0,0.0,0
0.059236360598212044,0.06043250347227408,5e-08,0.06288867869724211,0.06288867869724211,0.7260146263647476,0.0,0.0,0
0.04065502548249645,0.041099777475768755,1e-07,0.0005213414861211449,0.0005213414861211449,0.59860365866291,0.0,0.0,0
0.09656612916701479,0.09664122821428038,1e-07,0.09900274821440541,0.09900274821440541,0.7339078911931053,0.0,0.0,0
0.047297184393015286,0.047820307949640824,1e-07,0.050309453410690486,0.050309453410690486,0.7206281464293853,0.0,0.0,0
0.025708079204611912,0.02624740512851148,5e-08,0.028792945504919232,0.028792945504919232,0.714309391120595,0.0,0.0,0
0.028949786949619846,0.028980420854552782,0.0006232250774953501,0.03151881670378122,0.03151881670378122,0.7138536120491412,0.0,0.0,0
0.041423677834405544,0.041473140279872756,0.0006232250774953501,0.04397887822207658,0.04397887822207658,0.7175827135428536,0.0,0.0,0
0.02798897150973348,0.028017144819964458,0.0006232250774953501,0.030558058822215108,0.030558058822215108,0.7135635708218525,0.04889005397805131,0.65,0
0.037755869329100175,0.037806717543571434,5e-08,0.04032204008371255,0.04032204008371255,0.7165054175557811,0.0,0.0,0
0.032116300442810594,0.03215400468943682,5e-08,0.034684104298088166,0.034684104298088166,0.71480660465309,0.055491343255126724,0.05,0
0.03499874676246971,0.03504383279320181,5e-08,0.0375663779427865,0.0375663779427865,0.7156767283349562,0.0,0.0,0
0.034171609992480576,0.034879553159396046,0.0006232250774953501,0.037402527761434136,0.037402527761434136,0.7172719550850443,0.0,0.0,0
0.0571309215473306,0.05720664884481548,5e-08,0.0,0.0,0.5562990739397957,0.0,0.0,0
0.026084050463697883,0.02767365104018877,0.0006232250774953501,0.030215462988478357,0.030215462988478357,0.7173341067766061,0.0,0.0,0
0.06425766563622692,0.06433041114711988,1e-07,0.06677639663660265,0.06677639663660265,0.7243779651536183,0.0,0.0,0
0.08012365276965494,0.08244597440224614,2.5e-07,0.08484460299845832,0.08484460299845832,0.7352959456379871,0.0,0.0,0
0.28147714930236445,0.28153048880658316,5e-08,0.0,0.0,0.0,0.0,0.0,0
0.029409307377391593,0.029443390731641747,0.0,0.03198057630577423,0.03198057630577423,0.7139986326627856,0.0,0.0,0
0.027738324003676165,0.02831583506324766,0.0,0.03085596824285576,0.03085596824285576,0.7150137769582963,0.049366681362677696,0.05,0
0.041891553179045866,0.04436296838363775,0.0006232250774953501,0.04686115186677491,0.04686115186677491,0.7244401168451802,0.0,0.0,0
0.03410477065753195,0.034476321330963726,5e-08,0.037000350043569254,0.037000350043569254,0.7163189624810955,0.0,0.0,0
0.15615339627370708,0.15622246449319735,1e-07,0.1584282298966999,0.1584282298966999,0.7514553854440739,0.0,0.0,0
0.07399949870498788,0.07407518033423438,1e-07,0.07649569148500399,0.07649569148500399,0.727257660195985,0.0,0.0,0
0.06855209290667558,0.068631550650398,1e-07,0.07106629229382806,0.07106629229382806,0.725662433445897,0.11369946260262384,0.15000000000000002,0
0.039184560113626865,0.03923296345524873,0.0006232250774953501,0.041744557567271676,0.041744557567271676,0.7169197621661936,0.0,0.0,0
0.05381401955050547,0.053891187144371924,1e-07,0.05636446238521178,0.05636446238521178,0.7213118150365659,0.0,0.0,0
0.10573147297184393,0.10579608417091056,1e-07,0.10813367195704147,0.10813367195704147,0.7365804139302659,0.0,0.0,0
0.04380482914195004,0.04386266222613838,1.5e-07,0.04636215358720181,0.04636215358720181,0.7183078166110755,0.0,0.0,0
0.1981452084551759,0.20184739915470662,1e-07,0.20393389389955985,0.20393389389955985,0.7739128633284302,0.0,0.0,0
0.04220068510318322,0.043071133081437896,0.0006232250774953501,0.04557269362250408,0.04557269362250408,0.7200894984358491,0.0,0.0,0
0.13663631046871083,0.13796502337251154,1e-07,0.14021851656003992,0.14021851656003992,0.7491972073173259,0.0,0.0,0
0.0346729050045952,0.034715273525590284,4.9999999999999996e-05,0.03723867758008178,0.03723867758008178,0.715573142182353,0.0,0.0,0
0.1030746094076364,0.10602010185337296,5e-08,0.10835710402252197,0.10835710402252197,0.743790010151443,0.0,0.0,0
0.1226418247138441,0.12498693230185635,5e-08,0.1272743522332035,0.1272743522332035,0.7478920217945265,0.0,0.0,0
0.15615339627370708,0.16053853850863964,0.0,0.16273302102495737,0.16273302102495737,0.7634299446849945,0.0,0.0,0
0.026652184810761134,0.02668050598127212,1e-07,0.02922491416484818,0.02922491416484818,0.7131699434419607,0.0,0.0,0
0.03392931740329184,0.034961692976298926,5e-08,0.03748445285211032,0.03748445285211032,0.7181006443058692,0.0,0.0,0
0.13740496282061992,0.1387416180050479,5e-08,0.14099308105370564,0.14099308105370564,0.7494458140835734,0.0,0.0,0
0.021305038014871755,0.021326483370420708,0.0,0.0,0.023884887799864453,0.7115747166918727,0.0,0.0,1
0.3223828222909182,0.3224286503681357,5e-08,0.32419992701219197,0.32419992701219197,0.8003894839337877,0.0,0.0,0
0.036410727713259254,0.036813572484654784,1e-07,0.039331491260082375,0.039331491260082375,0.7170855000103586,0.0,0.0,0
0.038491102013534964,0.03891933869980137,5e-08,0.04143175267559899,0.04143175267559899,0.7177691686175393,0.0,0.0,0
0.039184560113626865,0.0399946235756209,0.0006232250774953501,0.04250422658990534,0.04250422658990534,0.7190329196792973,0.0,0.0,0
0.02324337872838165,0.023260502695679447,0.0006232250774953501,0.02581385129851269,0.02581385129851269,0.7121340819159295,0.0,0.0,0
0.0686189322416242,0.0699831240012545,5e-08,0.07241433242222703,0.07241433242222703,0.7292465143259649,0.0,0.0,0
0.0934915197593784,0.09356471870846339,5e-08,0.09593428118180668,0.09593428118180668,0.7329963330501978,0.0,0.0,0
0.018297267942183976,0.018309711913260356,1.5e-07,0.020876002651393846,0.020876002651393846,0.7106631585489652,0.03339966397769384,0.1,0
0.09766897819366697,0.09773891485834615,1.5e-07,0.10009756533525982,0.10009756533525982,0.7342186496509147,0.0,0.0,0
0.018297267942183976,0.019444734837736524,5e-08,0.02200805844982833,0.02200805844982833,0.7138121775881,0.0,0.0,0
0.009942351073606817,0.009938917845248585,1e-07,0.012527091137939511,0.012527091137939511,0.7081563736559696,0.0,0.0,0
0.027521096165093156,0.027554174942875494,0.0006232250774953501,0.030096299220222094,0.030096299220222094,0.7134392674387288,0.0,0.0,0
0.04835825883532459,0.04842515569228931,0.0006232250774953501,0.05091271998748781,0.05091271998748781,0.7196751538254366,0.0,0.0,0
0.06090734397192748,0.06213503785898833,5e-08,0.06458676239489383,0.06458676239489383,0.726594708819325,0.0,0.0,0
0.0280892305121564,0.028121686405113575,0.0006232250774953501,0.0,0.0,0.6283121672294848,0.0,0.0,0
0.05589439385078118,0.05596708433519019,5e-08,0.05843493285866433,0.05843493285866433,0.721912614721664,0.0,0.0,0
0.1995989639903083,0.19965949312265716,1.5e-07,0.20175170739336706,0.20175170739336706,0.7642379166752988,0.0,0.0,0
0.04441473807335617,0.04447497722486895,0.0,0.04697286789951516,0.04697286789951516,0.7184942716857611,0.0,0.0,0
0.039184560113626865,0.03923296345524873,5e-08,0.041744557567271676,0.041744557567271676,0.7169197621661936,0.0,0.0,0
0.054265185061408636,0.05433922250929673,5e-08,0.05681132651617276,0.05681132651617276,0.7214361184196897,0.0,0.0,0
0.3316066505138274,0.33165817888558674,1e-07,0.3334053281099882,0.3334053281099882,0.80312415836251,0.0,0.0,0
0.06007185228506976,0.061283770665631204,0.0006232250774953501,0.06373772054606797,0.06373772054606797,0.7263046675920363,0.0,0.0,0
0.06842676915364693,0.0704311593661793,5e-08,0.07286119655318801,0.07286119655318801,0.7309660444591767,0.0,0.0,0
0.05601136268694126,0.05607909317642139,1.5e-07,0.058546648891404575,0.058546648891404575,0.7219333319521847,0.0,0.0,0
0.10283231681844766,0.10289878881106349,5e-08,0.10524395057682712,0.10524395057682712,0.7357310074789202,0.0,0.0,0
0.02343554181635893,0.024164040681611133,1e-07,0.025843642240576753,0.02671502729595067,0.7141643705069506,0.0,0.0,1
0.25181719441891554,0.2541779297779238,5e-08,0.2561276243958025,0.2561276243958025,0.7860117259524747,0.0,0.0,0
0.01662628456846854,0.016637046550874418,1.5e-07,0.019207709895806183,0.019207709895806183,0.7101659450164702,0.0,0.0,0
0.012448826134179965,0.012589793754387013,1.5e-07,0.015171037246125316,0.015171037246125316,0.709295821334604,0.02427224956209859,0.05,0
0.03552510652519007,0.035566540718947416,0.0,0.038087719428907645,0.038087719428907645,0.7158217489486005,0.0,0.0,0
0.061742835658785196,0.06297883779626338,0.0006232250774953501,0.06542835650820368,0.06542835650820368,0.7268640328160931,0.0,0.0,0
0.047539476982204024,0.04805926014426739,0.0006232250774953501,0.050547780947203004,0.050547780947203004,0.7206902981209472,0.0,0.0,0
0.07032333528281394,0.07105094162099194,1e-07,0.07347935860101737,0.07347935860101737,0.7279827632642069,0.0,0.0,0
0.19792798061659286,0.20344539195627176,0.0,0.20552770929998734,0.20552770929998734,0.77888499865338,0.0,0.0,0
0.006600384326175955,0.00658611986439463,5e-08,0.009183057891248167,0.009183057891248167,0.7071412293604591,0.014692039131108277,0.05,0
0.06592029409307378,0.06598814199734165,5e-08,0.06842979392115828,0.06842979392115828,0.7248544614555926,0.0,0.0,0
0.01854791544824129,0.018944428680237158,5e-08,0.021509060170255237,0.021509060170255237,0.7118026062275995,0.0,0.0,0
