principal,total_owing_at_issue,employee_count,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,total_paid,payment_count,paid_late
0.011264080100125156,0.011864103443647373,5e-08,0.013093119037156754,0.013093119037156754,0.5728093176413196,0.013093119037156754,0.05714285714285715,0
0.012223612849395075,0.012140012826057776,5e-08,0.013368685251249358,0.013368685251249358,0.5704311238490152,0.013368685251249358,0.01904761904761905,0
0.013566958698372964,0.013474817676097298,5e-08,0.014701829908616286,0.014701829908616286,0.5709799378010855,0.014701829908616286,0.028571428571428574,0
0.015052148518982058,0.014943848712174313,5e-08,0.01616903380527151,0.01616903380527151,0.5715592414171595,0.01616903380527151,0.01904761904761905,0
0.01667918231122236,0.016688789130661734,5e-08,0.017911803916019337,0.017911803916019337,0.5727483383133117,0.017911803916019337,0.009523809523809525,0
0.018473091364205257,0.018478471611161652,5e-08,0.01969926043986326,0.01969926043986326,0.5735105799134094,0.01969926043986326,0.08571428571428572,0
0.020442219440967878,0.02044712233971156,5e-08,0.02166546261609158,0.02166546261609158,0.5743642905055186,0.02166546261609158,0.009523809523809525,0
0.02261159783062161,0.02261711234731771,5e-08,0.02383275365125234,0.02383275365125234,0.5753094700896396,0.02383275365125234,0.04761904761904762,0
0.024739257405089695,0.02474981730324678,5e-08,0.0,0.025962806008833016,0.5762546496737606,0.026089417512605295,0.009523809523809525,1
0.027334167709637047,0.027859390613115386,5e-08,0.029068511719011838,0.029068511719011838,0.5794865540581743,0.029068511719011838,0.01904761904761905,0
0.03019607843137255,0.030775081654263167,5e-08,0.03198057630577423,0.03198057630577423,0.5809500579303616,0.03198057630577423,0.0380952380952381,0
0.033091364205256574,0.03310166887891306,5e-08,0.034304269786771334,0.034304269786771334,0.579882919690225,0.034304269786771334,0.009523809523809525,0
0.03652899457655403,0.036606463736558736,5e-08,0.037804705479299025,0.037804705479299025,0.5816513202024514,0.037804705479299025,0.01904761904761905,0
0.0403087192323738,0.04039462498695023,5e-08,0.04158815512143533,0.04158815512143533,0.583328251722666,0.04158815512143533,0.009523809523809525,0
0.044130162703379223,0.04422752829935422,5e-08,0.04541629117666774,0.04541629117666774,0.5850356729068845,0.04541629117666774,0.009523809523809525,0
0.0486691697955778,0.04876884759362276,5e-08,0.0499519621059217,0.0499519621059217,0.5870175010671382,0.0499519621059217,0.009523809523809525,0
0.05365874009178139,0.0537650445183517,5e-08,0.054941944901652655,0.054941944901652655,0.5892127568754192,0.054941944901652655,0.009523809523809525,0
0.05914893617021277,0.05925340412521811,5e-08,0.0,0.010724739143063553,0.4052076346118666,0.06508576067446693,0.01904761904761905,1
0.04380475594493116,0.0438994198445959,0.0004977644518683494,0.04508859081396302,0.04508859081396302,0.584883224586865,0.04508859081396302,0.028571428571428574,0
0.048310387984981225,0.048410911097522775,0.0004977644518683494,0.04959447080115291,0.04959447080115291,0.5868650527471188,0.04959447080115291,0.028571428571428574,0
0.028785982478097622,0.02966398711428614,0.0004977644518683494,0.030870863713887794,0.030870863713887794,0.5815598512104396,0.030870863713887794,0.028571428571428574,0
0.024780976220275343,0.025547717409136327,0.0004977644518683494,0.026759713709046767,0.026759713709046767,0.5793645954021587,0.026759713709046767,0.12380952380952381,0
0.027367542761785567,0.02768787937540081,0.0004977644518683494,0.02889721380214346,0.02889721380214346,0.5786633331300689,0.02889721380214346,0.08571428571428572,0
0.003754693366708386,0.0037657902193852437,0.0004977644518683494,0.005004878266762991,0.005004878266762991,0.5671382401365936,0.005004878266762991,0.01904761904761905,0
0.03145598664997914,0.03152823969814022,0.0004977644518683494,0.03273279759289188,0.03273279759289188,0.5794255747301664,0.03273279759289188,0.09523809523809525,0
0.020442219440967878,0.021043683166544865,1e-07,0.022261281457372887,0.022261281457372887,0.5768034636258308,0.022261281457372887,0.05714285714285715,0
0.02261159783062161,0.02261711234731771,1e-07,0.02383275365125234,0.02383275365125234,0.5753094700896396,0.02383275365125234,0.0380952380952381,0
0.027851481017939092,0.027919046695798717,1e-07,0.029128093603139966,0.029128093603139966,0.5778401122019635,0.029128093603139966,0.0380952380952381,0
0.04347100542344597,0.043563854379502165,1e-07,0.04475344271574228,0.04475344271574228,0.5847307762668456,0.04475344271574228,0.01904761904761905,0
0.07030454735085523,0.07041654859733636,1e-07,0.07157273830891718,0.07157273830891718,0.596469296908348,0.07157273830891718,0.009523809523809525,0
0.06967042136003336,0.06977524570849056,1e-07,0.07093223305453977,0.07093223305453977,0.5961644002683091,0.07093223305453977,0.009523809523809525,0
0.09887359198998748,0.09897689818198088,1e-07,0.10009756533525982,0.10009756533525982,0.6088481004939326,0.10009756533525982,0.009523809523809525,0
0.12645807259073844,0.12656037941268586,1e-07,0.12764673900900433,0.12764673900900433,0.6208305384474663,0.12764673900900433,0.009523809523809525,0
0.13284105131414267,0.13293612324946683,1e-07,0.1340145528751983,0.1340145528751983,0.6235746082078175,0.1340145528751983,0.009523809523809525,0
0.139549436795995,0.13964743255134152,1e-07,0.14071751483961303,0.14071751483961303,0.6265016159521922,0.14071751483961303,0.009523809523809525,0
0.05715477680433875,0.06044652577888472,5e-08,0.06161511592400331,0.06161511592400331,0.6037563266052808,0.06161511592400331,0.01904761904761905,0
0.05832290362953692,0.06005130423110766,5e-08,0.061220385941654444,0.061220385941654444,0.5978718214525276,0.061220385941654444,0.009523809523809525,0
0.05832290362953692,0.06005130423110766,5e-08,0.061220385941654444,0.061220385941654444,0.5978718214525276,0.061220385941654444,0.009523809523809525,0
0.06428035043804756,0.06617350971648447,5e-08,0.06733497680030387,0.06733497680030387,0.6011342155009451,0.06733497680030387,0.009523809523809525,0
0.0708302044221944,0.07289973303903,5e-08,0.07405283423575063,0.07405283423575063,0.6047015061894018,0.07405283423575063,0.009523809523809525,0
0.0780392156862745,0.08030454430209841,5e-08,0.08144843560315487,0.08144843560315487,0.6086346728459052,0.08144843560315487,0.009523809523809525,0
0.08596579057154775,0.08844759958837303,5e-08,0.08958136278664473,0.08958136278664473,0.6129642051344594,0.08958136278664473,0.009523809523809525,0
0.04680851063829787,0.046912052020104095,0.0004977644518683494,0.048097475962433626,0.048097475962433626,0.5862247698030367,0.048097475962433626,0.01904761904761905,0
0.05032957863996662,0.050439217908756016,0.0004977644518683494,0.05162025486150936,0.05162025486150936,0.5877797426672358,0.05162025486150936,0.009523809523809525,0
0.055068836045056316,0.05517441947174538,0.0004977644518683494,0.05634956691417975,0.05634956691417975,0.5898225501554972,0.05634956691417975,0.009523809523809525,0
0.017939090529828953,0.061833537504685517,5e-08,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.017939090529828953,0.061833537504685517,5e-08,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.017939090529828953,0.061833537504685517,5e-08,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.017939090529828953,0.061833537504685517,5e-08,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.017939090529828953,0.018508299652503318,5e-08,0.019729051381927327,0.019729051381927327,0.5755838770656747,0.019729051381927327,0.01904761904761905,0
0.019858156028368795,0.020476950381053224,5e-08,0.021695253558155644,0.021695253558155644,0.5766205256418074,0.021695253558155644,0.028571428571428574,0
0.029620358781810595,0.030521543302859014,0.0004977644518683494,0.03172735329822968,0.03172735329822968,0.5820171961704982,0.03172735329822968,0.009523809523809525,0
0.023779724655819776,0.02519723792337176,0.0004977644518683494,0.026409670139794,0.026409670139794,0.5815903408744435,0.026409670139794,0.13333333333333336,0
0.026282853566958697,0.027091318548567507,0.0004977644518683494,0.02830139496086215,0.02830139496086215,0.5801878163302641,0.02830139496086215,0.01904761904761905,0
0.017939090529828953,0.061833537504685517,0.0,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.017939090529828953,0.018993005324305378,0.0,0.020213154190468388,0.020213154190468388,0.5775657052259284,0.020213154190468388,0.06666666666666668,0
0.01543596161869003,0.016353223665567997,0.0,0.0175766558177986,0.0175766558177986,0.5759192633697177,0.0175766558177986,0.0380952380952381,0
0.0196078431372549,0.020790144815140712,0.0,0.02200805844982833,0.02200805844982833,0.5788157814500884,0.02200805844982833,0.0380952380952381,0
0.02428869420108469,0.024802016375594694,0.0,0.02601494015744513,0.02601494015744513,0.5781145191779986,0.02601494015744513,0.01904761904761905,0
0.023779724655819776,0.024287482662450968,0.0,0.025501046406840002,0.025501046406840002,0.5778706018659674,0.025501046406840002,0.028571428571428574,0
0.0196078431372549,0.020029529760928245,0.0,0.021248389427194665,0.021248389427194665,0.5757058357216903,0.021248389427194665,0.0380952380952381,0
0.023779724655819776,0.024287482662450968,0.0,0.025501046406840002,0.025501046406840002,0.5778706018659674,0.025501046406840002,0.028571428571428574,0
0.03613683771380893,0.036897287139639974,0.0,0.03809516716442366,0.03809516716442366,0.584273431306787,0.03809516716442366,0.0380952380952381,0
0.027951606174384646,0.028545435563973688,0.0,0.02975370338648534,0.02975370338648534,0.5800353680102445,0.02975370338648534,0.028571428571428574,0
0.016770963704630788,0.017635829443259605,1e-07,0.01885766632655341,0.01885766632655341,0.5762851393377645,0.01885766632655341,0.01904761904761905,0
0.018573216520650814,0.019522453058119935,1e-07,0.02074194341210555,0.02074194341210555,0.5774132569059088,0.02074194341210555,0.009523809523809525,0
0.020559032123487694,0.021595501931365675,1e-07,0.0228124138855581,0.0228124138855581,0.578632843466065,0.0228124138855581,0.009523809523809525,0
0.022736754276178557,0.023884804104338485,1e-07,0.02509886868897512,0.02509886868897512,0.5800353680102445,0.02509886868897512,0.009523809523809525,0
0.022110972048393827,0.061833537504685517,1e-07,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.022110972048393827,0.023228587194821848,1e-07,0.02444346796356568,0.02444346796356568,0.5796390023781938,0.02444346796356568,0.009523809523809525,0
0.007092198581560284,0.007494295387093406,1e-07,0.008728746024771169,0.008728746024771169,0.570187206536984,0.008728746024771169,0.009523809523809525,0
0.023779724655819776,0.02384006204232599,1e-07,0.025054182275879022,0.025054182275879022,0.5760412220257333,0.025054182275879022,0.009523809523809525,0
0.023779724655819776,0.02384006204232599,1e-07,0.025054182275879022,0.025054182275879022,0.5760412220257333,0.025054182275879022,0.009523809523809525,0
0.03430120984564038,0.034637813008008826,1e-07,0.0358385033030707,0.0358385033030707,0.5817427891944631,0.0358385033030707,0.01904761904761905,0
0.03629536921151439,0.036643748788235814,1e-07,0.0378419441568791,0.0378419441568791,0.5826574791145801,0.0378419441568791,0.009523809523809525,0
0.007092198581560284,0.0071736439426705045,1e-07,0.008408493397582466,0.008408493397582466,0.5688761509848161,0.008408493397582466,0.009523809523809525,0
0.0196078431372549,0.019805819450865757,1e-07,0.021024957361714173,0.021024957361714173,0.5747911458015733,0.021024957361714173,0.009523809523809525,0
0.027951606174384646,0.028224784119550785,1e-07,0.02943345075929664,0.02943345075929664,0.5787243124580767,0.02943345075929664,0.009523809523809525,0
0.03212348769294952,0.03243799495906101,1e-07,0.033641421325845876,0.033641421325845876,0.5807061406183304,0.033641421325845876,0.009523809523809525,0
0.027951606174384646,0.028224784119550785,1e-07,0.02943345075929664,0.02943345075929664,0.5787243124580767,0.02943345075929664,0.009523809523809525,0
0.03212348769294952,0.03243799495906101,1e-07,0.033641421325845876,0.033641421325845876,0.5807061406183304,0.033641421325845876,0.009523809523809525,0
0.040467250730079264,0.0409315297311002,1e-07,0.04212439207858851,0.04212439207858851,0.5849442039148729,0.04212439207858851,0.009523809523809525,0
0.03212348769294952,0.03249765104174434,1e-07,0.03370100320997401,0.03370100320997401,0.5809500579303616,0.03370100320997401,0.009523809523809525,0
0.03212348769294952,0.03249765104174434,1e-07,0.03370100320997401,0.03370100320997401,0.5809500579303616,0.03370100320997401,0.009523809523809525,0
0.05715477680433875,0.05779183009947651,1e-07,0.05896372208030149,0.05896372208030149,0.5929020062198914,0.05896372208030149,0.009523809523809525,0
0.007092198581560284,0.007188557963341337,1e-07,0.008423388868614498,0.008423388868614498,0.5689371303128239,0.008423388868614498,0.009523809523809525,0
0.07551105548602419,0.07631504377265066,1e-07,0.07746389710208612,0.07746389710208612,0.6015610707969998,0.07746389710208612,0.009523809523809525,0
0.016770963704630788,0.017635829443259605,1e-07,0.01885766632655341,0.01885766632655341,0.5762851393377645,0.01885766632655341,0.01904761904761905,0
0.018573216520650814,0.019522453058119935,1e-07,0.02074194341210555,0.02074194341210555,0.5774132569059088,0.02074194341210555,0.009523809523809525,0
0.020559032123487694,0.021595501931365675,1e-07,0.0228124138855581,0.0228124138855581,0.578632843466065,0.0228124138855581,0.009523809523809525,0
0.022736754276178557,0.023884804104338485,1e-07,0.02509886868897512,0.02509886868897512,0.5800353680102445,0.02509886868897512,0.009523809523809525,0
0.022110972048393827,0.061833537504685517,1e-07,0.06175339222807275,0.06295135267655999,0.5938147592986864,0.0,0.0,0
0.022110972048393827,0.023228587194821848,1e-07,0.02444346796356568,0.02444346796356568,0.5796390023781938,0.02444346796356568,0.009523809523809525,0
0.007092198581560284,0.007494295387093406,1e-07,0.008728746024771169,0.008728746024771169,0.570187206536984,0.008728746024771169,0.009523809523809525,0
0.023779724655819776,0.02384006204232599,1e-07,0.025054182275879022,0.025054182275879022,0.5760412220257333,0.025054182275879022,0.009523809523809525,0
0.023779724655819776,0.02384006204232599,1e-07,0.025054182275879022,0.025054182275879022,0.5760412220257333,0.025054182275879022,0.009523809523809525,0
0.03430120984564038,0.034637813008008826,1e-07,0.0358385033030707,0.0358385033030707,0.5817427891944631,0.0358385033030707,0.01904761904761905,0
0.03629536921151439,0.036643748788235814,1e-07,0.0378419441568791,0.0378419441568791,0.5826574791145801,0.0378419441568791,0.009523809523809525,0
0.007092198581560284,0.0071736439426705045,1e-07,0.008408493397582466,0.008408493397582466,0.5688761509848161,0.008408493397582466,0.009523809523809525,0
0.0196078431372549,0.019805819450865757,1e-07,0.021024957361714173,0.021024957361714173,0.5747911458015733,0.021024957361714173,0.009523809523809525,0
0.027951606174384646,0.028224784119550785,1e-07,0.02943345075929664,0.02943345075929664,0.5787243124580767,0.02943345075929664,0.009523809523809525,0
0.03212348769294952,0.03243799495906101,1e-07,0.033641421325845876,0.033641421325845876,0.5807061406183304,0.033641421325845876,0.009523809523809525,0
0.027951606174384646,0.028224784119550785,1e-07,0.02943345075929664,0.02943345075929664,0.5787243124580767,0.02943345075929664,0.009523809523809525,0
0.03212348769294952,0.03243799495906101,1e-07,0.033641421325845876,0.033641421325845876,0.5807061406183304,0.033641421325845876,0.009523809523809525,0
0.040467250730079264,0.0409315297311002,1e-07,0.04212439207858851,0.04212439207858851,0.5849442039148729,0.04212439207858851,0.009523809523809525,0
0.03212348769294952,0.03249765104174434,1e-07,0.03370100320997401,0.03370100320997401,0.5809500579303616,0.03370100320997401,0.009523809523809525,0
0.03212348769294952,0.03249765104174434,1e-07,0.03370100320997401,0.03370100320997401,0.5809500579303616,0.03370100320997401,0.009523809523809525,0
0.05715477680433875,0.05779183009947651,1e-07,0.05896372208030149,0.05896372208030149,0.5929020062198914,0.05896372208030149,0.009523809523809525,0
0.007092198581560284,0.007188557963341337,1e-07,0.008423388868614498,0.008423388868614498,0.5689371303128239,0.008423388868614498,0.009523809523809525,0
0.07551105548602419,0.07631504377265066,1e-07,0.07746389710208612,0.07746389710208612,0.6015610707969998,0.07746389710208612,0.009523809523809525,0
0.05715477680433875,0.05779183009947651,1e-07,0.05896372208030149,0.05896372208030149,0.5929020062198914,0.05896372208030149,0.009523809523809525,0
0.020442219440967878,0.02044712233971156,1.5e-07,0.02166546261609158,0.02166546261609158,0.5743642905055186,0.02166546261609158,0.01904761904761905,0
0.022110972048393827,0.022117492654844816,1.5e-07,0.023333755371679244,0.023333755371679244,0.5750960424416123,0.023333755371679244,0.009523809523809525,0
0.023779724655819776,0.023787862969978073,1.5e-07,0.025002048127266908,0.025002048127266908,0.5758277943777059,0.025002048127266908,0.01904761904761905,0
0.02127659574468085,0.021282307497278188,1.5e-07,0.022499608993885412,0.022499608993885412,0.5747301664735655,0.022499608993885412,0.009523809523809525,0
0.022110972048393827,0.022117492654844816,1.5e-07,0.023333755371679244,0.023333755371679244,0.5750960424416123,0.023333755371679244,0.009523809523809525,0
0.023779724655819776,0.023787862969978073,1.5e-07,0.025002048127266908,0.025002048127266908,0.5758277943777059,0.025002048127266908,0.009523809523809525,0
0.023779724655819776,0.023832605031990573,1.5e-07,0.025046734540363005,0.025046734540363005,0.5760107323617294,0.025046734540363005,0.009523809523809525,0
0.023779724655819776,0.023832605031990573,1.5e-07,0.025046734540363005,0.025046734540363005,0.5760107323617294,0.025046734540363005,0.009523809523809525,0
0.023779724655819776,0.023832605031990573,1.5e-07,0.025046734540363005,0.025046734540363005,0.5760107323617294,0.025046734540363005,0.009523809523809525,0
0.025448477263245724,0.025502975347123827,1.5e-07,0.02671502729595067,0.02671502729595067,0.576742484297823,0.02671502729595067,0.009523809523809525,0
0.03045473508552357,0.030521543302859014,1.5e-07,0.03172735329822968,0.03172735329822968,0.578968229770108,0.03172735329822968,0.009523809523809525,0
0.03212348769294952,0.03310166887891306,1.5e-07,0.034304269786771334,0.034304269786771334,0.5834197207146777,0.034304269786771334,0.009523809523809525,0
0.03212348769294952,0.03310166887891306,1.5e-07,0.034304269786771334,0.034304269786771334,0.5834197207146777,0.034304269786771334,0.009523809523809525,0
0.021777221526908638,0.02245305811993855,0.0004977644518683494,0.023668903469899978,0.023668903469899978,0.577687663881944,0.023668903469899978,0.04761904761904762,0
0.024080100125156444,0.024824387406600944,0.0004977644518683494,0.02603728336399318,0.02603728336399318,0.578968229770108,0.02603728336399318,0.01904761904761905,0
0.017939090529828953,0.017949023877347092,1.5e-07,0.0191704712182261,0.0191704712182261,0.573297152265382,0.0191704712182261,0.009523809523809525,0
0.019858156028368795,0.019902760585226168,1.5e-07,0.021121777923422385,0.021121777923422385,0.5742728215135069,0.021121777923422385,0.009523809523809525,0
0.02161034626616604,0.021655158014049006,1.5e-07,0.022871995769686227,0.022871995769686227,0.5750350631136045,0.022871995769686227,0.009523809523809525,0
0.02389653733833959,0.023944460187021815,1.5e-07,0.02515845057310325,0.02515845057310325,0.5760412220257333,0.02515845057310325,0.009523809523809525,0
0.026408010012515644,0.026464929680392536,1.5e-07,0.027675785177516777,0.027675785177516777,0.5771693395938776,0.027675785177516777,0.009523809523809525,0
0.02916979557780559,0.029238937525167406,1.5e-07,0.0,0.03044634278947486,0.5784194158180377,0.030602745235311205,0.009523809523809525,1
0.032215269086357946,0.03289287258952141,1.5e-07,0.034095733192322876,0.034095733192322876,0.5822306238185255,0.034095733192322876,0.009523809523809525,0
0.032215269086357946,0.03289287258952141,1.5e-07,0.034095733192322876,0.034095733192322876,0.5822306238185255,0.034095733192322876,0.028571428571428574,0
0.01543596161869003,0.015443468404647208,5e-08,0.016668032084844603,0.016668032084844603,0.5721995243612416,0.016668032084844603,0.01904761904761905,0
0.01706299541093033,0.017076553668103383,5e-08,0.018299086162852186,0.018299086162852186,0.5729312762973352,0.018299086162852186,0.009523809523809525,0
0.018890279516061745,0.018933349241622047,5e-08,0.02015357230634026,0.02015357230634026,0.5738459662174523,0.02015357230634026,0.009523809523809525,0
0.020901126408010014,0.02095419904251987,5e-08,0.02217190863118069,0.02217190863118069,0.5747606561375693,0.02217190863118069,0.009523809523809525,0
0.023112223612849394,0.023168931112138517,5e-08,0.024383886079437547,0.024383886079437547,0.5757363253856942,0.024383886079437547,0.009523809523809525,0
0.023779724655819776,0.023787862969978073,5e-08,0.025002048127266908,0.025002048127266908,0.5758277943777059,0.025002048127266908,0.009523809523809525,0
0.026282853566958697,0.02629341844267796,5e-08,0.027504487260648403,0.027504487260648403,0.5769254222818464,0.027504487260648403,0.009523809523809525,0
0.029036295369211516,0.029097254328794498,5e-08,0.030304835814670552,0.030304835814670552,0.578327946826026,0.030304835814670552,0.009523809523809525,0
0.03128911138923655,0.03135672846042564,5e-08,0.03256149967602351,0.03256149967602351,0.5793341057381548,0.03256149967602351,0.009523809523809525,0
0.03212348769294952,0.03219191361799227,5e-08,0.03339564605381734,0.03339564605381734,0.5796999817062016,0.03339564605381734,0.009523809523809525,0
0.03879849812265332,0.03888830889919613,5e-08,0.04008371254720003,0.04008371254720003,0.5826879687785841,0.04008371254720003,0.009523809523809525,0
0.042970379641218186,0.043064234687029274,5e-08,0.04425444443616919,0.04425444443616919,0.5845173486188182,0.04425444443616919,0.009523809523809525,0
0.0475177304964539,0.04761301099163323,5e-08,0.04879756310093916,0.04879756310093916,0.5864991767790719,0.04879756310093916,0.009523809523809525,0
0.05214851898206091,0.052258728430597604,5e-08,0.053437502327417355,0.053437502327417355,0.5885724739313373,0.053437502327417355,0.009523809523809525,0
0.02758448060075094,0.027397055972319576,1.5e-07,0.02860675211701882,0.02860675211701882,0.5766815049698152,0.02860675211701882,0.01904761904761905,0
0.030471422611597833,0.030260547941119445,1.5e-07,0.0314666825551691,0.0314666825551691,0.5778401122019635,0.0314666825551691,0.009523809523809525,0
0.03364205256570713,0.03365348764373387,1.5e-07,0.034855402214956546,0.034855402214956546,0.5801268370022562,0.034855402214956546,0.009523809523809525,0
0.037129745515227366,0.03714336848070871,1.5e-07,0.0383409424364522,0.0383409424364522,0.5816513202024514,0.0383409424364522,0.009523809523809525,0
0.04096787651230705,0.0409762717931127,1.5e-07,0.04216907849168461,0.04216907849168461,0.5832977620586621,0.04216907849168461,0.009523809523809525,0
0.045189820609094704,0.04520439665329376,1.5e-07,0.04639194452926588,0.04639194452926588,0.5851576315629001,0.04639194452926588,0.009523809523809525,0
0.04983729662077597,0.049850114092258126,1.5e-07,0.05103188375574407,0.05103188375574407,0.5871699493871577,0.05103188375574407,0.009523809523809525,0
0.054943679599499376,0.05495816617201831,1.5e-07,0.056133582584215275,0.056133582584215275,0.5893956948594427,0.056133582584215275,0.009523809523809525,0
0.06055903212348769,0.06055838093391597,1.5e-07,0.061726831956743555,0.061726831956743555,0.5917738886517471,0.061726831956743555,0.009523809523809525,0
0.06674176053400083,0.06672532848130527,1.5e-07,0.06788610922848909,0.06788610922848909,0.5943959997560827,0.06788610922848909,0.009523809523809525,0
0.07013767209011264,0.07024503735962179,1.5e-07,0.0714014403920488,0.0714014403920488,0.5963778279163363,0.0714014403920488,0.009523809523809525,0
0.07370880267000417,0.07380948829995078,1.5e-07,0.07496145796870463,0.07496145796870463,0.5979023111165315,0.07496145796870463,0.009523809523809525,0
0.07745515227367541,0.0775603644986652,1.5e-07,0.07870766893326085,0.07870766893326085,0.5995487529727422,0.07870766893326085,0.009523809523809525,0
0.08218606591572798,0.08229556606165456,1.5e-07,0.08343698098593123,0.08343698098593123,0.6016220501250076,0.08343698098593123,0.01904761904761905,0
0.09052982895285773,0.09146768877421664,1.5e-07,0.09259769567063135,0.09259769567063135,0.6086346728459052,0.09259769567063135,0.009523809523809525,0
0.09970796829370045,0.10072929561080371,1.5e-07,0.10184778318152367,0.10184778318152367,0.6129642051344594,0.10184778318152367,0.009523809523809525,0
0.01543596161869003,0.015443468404647208,0.0,0.016668032084844603,0.016668032084844603,0.5721995243612416,0.016668032084844603,0.06666666666666668,0
